samp_country,category,fermented_food_type,sample_id,absolute-filepath
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/13bb4124-4a19-4c1a-a09b-dd843efd1363.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/06291a45-ebb7-4f31-90ee-d995aea19a5b.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/3682a175-7a6d-47f8-bbf9-0825f14562ac.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/3f8b49c4-9ffd-41c8-b909-1ac6214927ba.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/b9c8aa6c-5759-46ec-a98e-7e2fd39ba72f.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/e1605e6a-12a0-4270-9ee4-fd4f1a052ac0.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/7ff8b1a5-9b2a-4717-b5d7-3267aecc6125.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/78824606-af4a-45a2-93f4-7b21f5dc678e.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/cadee29c-ee31-4812-852d-a4d9a5b5aa90.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/8cb2ab7f-011f-470b-b161-97a9d6a165f4.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/da9945ae-837f-4113-b895-31cba386be3c.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/a04ef727-a6b3-43f1-aa80-541832e14647.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/723df11a-3a5f-435b-8be1-8b74950ca9a3.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/ffb43211-5fd8-4a6b-9521-1bcbfee71cca.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/ba6f3922-0178-4db8-bcb3-ea13b3e73474.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/73c94bfd-d19b-49ec-8520-5eb58901fd84.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/6a9055e8-4514-4527-ae0e-2e701abe43b8.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/d4b0a711-8fee-49c5-97f0-d2445c32680f.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/eb92a7c3-0838-42bb-9618-ccf52f29b74c.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/1c446499-fb14-4c0c-a01a-3c2da66e4dec.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/f92dc813-0e95-4391-8053-178198bc797f.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/8c866b67-92a2-48ae-bbf7-f333e6f8a856.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/0e682749-44ea-43fe-b2eb-01cb39bf5bca.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/37419c57-67a4-4b85-88b8-8d5de8d0216a.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/42ddb67d-0a5a-4fbe-adb4-12d2e73dde94.fasta
Thailand,fermented roots,Pickled_spring_shallot_(Ton-hom_Dong),P009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P009/686497c2-7d37-4b35-831d-caa89be23b61.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/61b0f3cd-f73d-4ff2-846c-ee8ee56d74de.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/6756c871-cfcc-43b7-b580-0113719a1160.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/7d291199-0e51-4ccd-a9f8-35a707ea3c6d.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/f36489b1-b82f-4054-bcb2-f21a4f318cb5.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/73776a55-7c1b-4e51-aefa-a11dc488a7f5.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/424a2a5c-05ba-4465-96da-c0d423d0bb01.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/4563fb15-81ed-4e85-907a-68157d810556.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/61183a80-bd83-4a02-bf0c-11a2bc88f34c.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/536e296c-6faa-4039-b489-a7f368cbeaab.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/64da6c30-ad71-4d63-ac20-51b4de59df5d.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/ecd5a9a4-0a1e-41fb-9554-0333b47ecc31.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/a6d9e51d-d38d-4404-92df-cb36dead21a6.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/17356065-4e86-4c3e-89d6-dba3f68e330c.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/eab26cb6-aebc-4aa4-b5cc-45d05602e397.fasta
Benin,fermented legumes,Afitin,B056_Sc_Na_Af,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B056_Sc_Na_Af/7800f6ab-92a4-47ee-821b-faf19456d529.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/f8cd79c1-d584-4646-8711-d113f62ba015.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/fbaa59ab-6eb7-4a57-ba71-dae689f40d1f.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/85021559-85bd-4037-9128-6640875fac81.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/4bc34fce-39bf-4f4c-bdf5-b48767e92ffd.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/adbdddb2-85ed-4ee8-bba1-3cb553472690.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/ed21b5dc-2ee1-44e9-816a-e87f91cc8a5d.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/ba420ae5-f4ec-4698-af6c-1aea7a470b87.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/142443ae-cd57-46a1-90a7-28a3e83013e7.fasta
Benin,fermented fish,Lanhouin,B037_La_Ac_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B037_La_Ac_La/4a54dfda-e200-476e-a3fe-b8ad756c9470.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/f6dc1244-743a-410d-adcb-deeb35547664.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/3806dfab-7220-44c2-958b-fceb36bddc6d.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/e6df86b2-45d7-41e8-8565-221102cec072.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/59175bf8-4d23-4ab4-8cd0-f75bb0c6eb58.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/a31b728c-8fe0-4e4b-8c5b-cd893860f61a.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/7ae04e63-d38d-4c06-a898-8d55629bece0.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/3e8ff9a4-d32f-48a4-8116-268080ee66d1.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/cba9520d-ebf1-4aef-a592-039893a347db.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/72d0f892-f4d9-45bb-9b9e-475ab926d52d.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/fd686add-7e1e-408f-8f1c-d80768feee6c.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/4c59430b-d434-4da4-86ab-bdb2f1243fbe.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/81b4b882-a30a-4e20-969b-73e1131442cc.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/0f7b4ec5-9512-4b4f-bb35-831199678fb8.fasta
Laos,fermented legumes,Fermented_soybean,MS011-1,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS011-1/faba8b48-ff91-4f11-937c-4dcf2388f40a.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/dae9eb80-2cf7-4b62-80b0-f655507c0c6d.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/5b670982-71e5-4372-9b04-e120fa8a61f3.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/44c629b9-a905-463e-ae2b-f904dec7a2d5.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/c4158502-0c51-474b-8522-c7aae510ace9.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/964427f5-29d4-4625-a521-9d33637d977e.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/72c43ab5-96f9-4297-86a8-a438a3f5b7b5.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/6891ad6e-ed2b-40e2-87e5-a496babf0892.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/f19f5c2f-62d7-4594-893e-b9ba7a4909bc.fasta
Laos,fermented fish,Fermented_fish  ,MS009-2,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/MS009-2/c95b3a0e-8226-4a2e-b203-6aef24e3054b.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/ef667169-887d-47a1-9b97-43173232914c.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/b33fe4a3-fa50-4a7d-aeaa-789c743539d1.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/0df2e1d0-513c-4d06-8ef6-8f873bf2f7e7.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/c749de6e-4ac7-4f22-a590-5c00303ef124.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/e923c54d-2721-4362-b637-e6e9efc71def.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/4fccdf4c-639d-4d34-8a5b-5e66865aaa19.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/8ae9b58d-aaef-4804-b96b-13201205676b.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/01f9b583-a84e-4e9e-917b-854deeb4058f.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/888caacb-dcce-4bf0-843b-9068a79e9880.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/36f4e019-e858-41a6-b2a3-c819a34c2ecd.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/8e7b0977-3669-45d9-9f69-3e8a45c65f31.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/7ea3b90a-a03f-4a7a-9009-5a8bf5dcbcfe.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/ab79991d-8d5b-43ac-a754-5d03301aa690.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/a23c7767-da2d-4ee1-8a48-39886f33c481.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/dea125d9-2738-4248-8e31-6e57766b21e6.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/6e574a96-fc32-49bb-aea2-d9ad37d369d1.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/76fb3093-1576-4f34-aa0e-2ac145cdd15a.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/3a2e47dc-a0f0-40dc-aaf6-73c0736eae0d.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/79eff1ff-b11e-4511-87a0-f2913587df5b.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/f92f1243-527c-475d-afe2-7e74eb74d782.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/bbee9135-ac6a-4578-a931-ff75ff779d0a.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/9ccdcde3-61bc-4edc-ba94-d443a07fd37d.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/74561f55-40bc-4861-ad17-daaa4c479477.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/0bc7445e-39ee-4e71-aeaf-37b1d5d91194.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/1e845f20-0d38-4ed4-9998-457b8a050625.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/d577e563-4ffc-4157-8c2d-bcf4340fc81d.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/0ad4cb00-81ed-4cee-87cb-844fc5092330.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/41f6c65f-6304-4a4a-b5be-78470dbc6aae.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/a7e4f239-bd24-4e45-b25f-a9c7879b3035.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/8906b435-088f-43ba-a862-64eb465e0c13.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/9888da59-b1da-48c0-86ee-df5c9da0a483.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/7e5c6361-fae8-456d-a677-ba03c0aa26bb.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/25ef990a-6bea-411c-890c-bc7e12c2d19e.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/4d25481f-0fa0-487c-be92-feb98d20a07e.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/1285528e-b3bd-4ecd-b1c4-64a44ea8a419.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/379e778c-f80d-4697-88a4-d4aab6567dce.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/e7f1f96b-8690-4f02-a61a-6812cbe75bf0.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/3c861598-217f-4a38-847b-2ea8faa18bc8.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/866b92c3-ad8b-42ca-a53c-958ff47d815b.fasta
Benin,fermented roots,Lafun,B051_Aj_Po_Laf,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B051_Aj_Po_Laf/394d989b-8c16-4086-bc94-707449216685.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/a0d4c7fd-3bb0-4ad6-a366-a99f39c570f7.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/6e02a54c-fb07-4717-8d08-1d33af6a3130.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/eba44ff4-e8da-4e88-acd0-b38e63888a28.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/daa5d30e-e054-40c1-935a-7c6bf3f12dac.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/89e88276-8595-40fb-8171-476bc25d597e.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/f02cd48c-0f46-4e14-b335-f8789a6d6cc1.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/afaf7c5b-d68c-45f8-906a-79b201913263.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/07ebe028-ac99-4cbf-a7de-645893b769f1.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/7a4dab1c-4348-4249-b589-173a02613a10.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/d8ccbc6b-7d3e-4a72-ae40-76f3f8fa5c10.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/b1520962-7d74-4947-a3bd-a978cd81fd92.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/7218d262-2650-4e21-827f-b796cb5279f3.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/7aaed711-0e1a-4618-92e1-8303c23dff84.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/d6b4e2bb-5e7d-47ce-9828-49a347cfd364.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/6e2ab34c-16e0-4670-b05b-b45eb76ce697.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/24097d6b-b45c-445d-8894-a95d3a5b8acf.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/d8d06f00-35c8-4992-afec-92fcdbf4c489.fasta
